audiobook_id,title,author,narrator,summary,audiobook_link,length,release_date,price 
/pd/If-Thi,"If This Book Exists, You&apos;re in the Wrong Universe","Jason Pargin, David Wong",Stephen R. Thorne,"If the broken neon signs, shuttered storefronts, and sub-standard housing didn’t tip you off, you’ve just wandered into the city of “Undisclosed”. You don’t want to be caught dead here, because odds are you just might find yourself rising from the grave. That hasn’t stopped tourists from visiting to check out the unusual phenomena that hangs around our town like radioactive fallout. Interdimensional parasites feeding on human hosts, paranormal cults worshipping demonic entities, vengeful teenage sorcerers, we’ve got it all.",/pd/If-This-Book-Exists-Youre-in-the-Wrong-Universe-Audiobook/B0BDNJGWP4, 14 hrs and 25 mins,10-18-22,$24.95
/pd/Layla-,Layla,Colleen Hoover,Brian Pallino,"When Leeds meets Layla, he’s convinced he’ll spend the rest of his life with her - until an unexpected attack leaves Layla fighting for her life. After weeks in the hospital, Layla recovers physically, but the emotional and mental scarring has altered the woman Leeds fell in love with. In order to put their relationship back on track, Leeds whisks Layla away to the bed-and-breakfast where they first met. Once they arrive, Layla’s behavior takes a bizarre turn. And that’s just one of many inexplicable occurrences.",/pd/Layla-Audiobook/1713532131, 8 hrs and 10 mins,12-08-20,$25.19
/pd/Whats-,What&apos;s in It for Them?,Joe Polish,Joe Polish,"When everyone around you is asking What’s in it for me?, Joe Polish—“the most connected person on the planet”—offers one simple question to change the conversation.",/pd/Whats-in-It-for-Them-Audiobook/B0BJXZHQ3Z, 6 hrs and 6 mins,11-01-22,$21.69
/pd/The-6-,The 6:20 Man,David Baldacci,"Zachary Webber, Christine Lakin, Mela Lee",,/pd/The-6-20-Man-Audiobook/B09VRBP7VH, 11 hrs and 48 mins,07-12-22,$18.42
/pd/Malibu,Malibu Rising,Taylor Jenkins Reid,Julia Whelan,"Malibu: August 1983. It’s the day of Nina Riva’s annual end-of-summer party, and anticipation is at a fever pitch. Everyone wants to be around the famous Rivas: Nina, the talented surfer and supermodel; brothers Jay and Hud, one a championship surfer, the other a renowned photographer; and their adored baby sister, Kit. Together the siblings are a source of fascination in Malibu and the world over—especially as the offspring of the legendary singer Mick Riva. The only person not looking forward to the party of the year is Nina herself.",/pd/Malibu-Rising-Audiobook/1984845349, 11 hrs and 5 mins,06-01-21,$20.90
/pd/Pen-Pa,Pen Pal,J.T. Geissinger,"Troy Duran, Tara Langella","The first letter arrived the day my husband was buried. It was postmarked from the state penitentiary, and contained a single sentence: I’ll wait forever if I have to. It was signed by Dante, a man I didn’t know.",/pd/Pen-Pal-Audiobook/B0BJFG63BX, 7 hrs and 54 mins,10-17-22,$19.95
/pd/How-to,How to Change Your Mind,Michael Pollan,Michael Pollan,"When Michael Pollan set out to research how LSD and psilocybin (the active ingredient in magic mushrooms) are being used to provide relief to people suffering from difficult-to-treat conditions such as depression, addiction, and anxiety, he did not intend to write what is undoubtedly his most personal book. But upon discovering how these remarkable substances are improving the lives not only of the mentally ill but also of healthy people coming to grips with the challenges of everyday life, he decided to explore the landscape of the mind in the first person as well as the third.",/pd/How-to-Change-Your-Mind-Audiobook/B07B1J873J, 13 hrs and 35 mins,05-15-18,$23.90
/pd/The-Mi,The Millionaire Next Door,"Thomas J. Stanley Ph.D., William D. Danko Ph.D.",Cotter Smith,,/pd/The-Millionaire-Next-Door-Audiobook/B002UZKJSG, 8 hrs and 16 mins,10-27-00,$9.95
/pd/Guns-G,"Guns, Germs and Steel",Jared Diamond,Doug Ordunio,,/pd/Guns-Germs-and-Steel-Audiobook/B004G7VN04, 16 hrs and 20 mins,01-18-11,$23.90
/pd/Grit-A,Grit,Angela Duckworth,Angela Duckworth,,/pd/Grit-Audiobook/B01D3AC5BA, 9 hrs and 22 mins,05-03-16,$14.95
/pd/The-Th,The Things We Cannot Say,Kelly Rimmer,"Ann Marie Gideon, Nancy Peterson","Since she was nine years old, Alina Dziak knew she would marry her best friend, Tomasz. Now 15 and engaged, Alina is unconcerned by reports of Nazi soldiers at the Polish border, believing her neighbors that they pose no real threat, and dreams instead of the day Tomasz returns from college in Warsaw so they can be married. But little by little, injustice by brutal injustice, the Nazi occupation takes hold, and Alina’s tiny rural village, its families, are divided by fear and hate. Then, as the fabric of their lives is slowly picked apart, Tomasz disappears.",/pd/The-Things-We-Cannot-Say-Audiobook/B07MBBHPQ5, 13 hrs and 47 mins,03-19-19,$29.90
/pd/Hold-t,Hold the Line,"Michael Fanone, John Shiffman",Michael Fanone,"When Michael Fanone self-deployed to the Capitol on January 6, 2021, he had no idea his life was about to change. When he got to the front of the line, he urged his fellow officers to hold it against the growing crowd of insurrectionists—until he found himself pulled into the mob, tased until he had a heart attack, and viciously beaten with a Blue Lives Matter flag as shouts to kill him rang out. Now, Fanone is ready to tell the full story of that fateful day.",/pd/Hold-the-Line-Audiobook/B09WPCT6RG, 7 hrs and 17 mins,10-11-22,$17.00
/pd/Outlan,Outlander,Diana Gabaldon,Davina Porter,,/pd/Outlander-Audiobook/B002V1CJ8W, 32 hrs and 38 mins,07-13-06,$34.99
/pd/Scars-,Scars and Stripes,"Tim Kennedy, Nick Palmisciano",Tim Kennedy,"From decorated Green Beret sniper, UFC headliner, and all around badass Tim Kennedy, a rollicking, inspirational memoir offering lessons in how to embrace failure and weather storms, in order to unlock the strongest version of yourself.",/pd/Scars-and-Stripes-Audiobook/B09V1PDJQB, 15 hrs and 52 mins,06-07-22,$20.42
/pd/Four-T,Four Thousand Weeks,Oliver Burkeman,Oliver Burkeman,"Time is our biggest worry: There is too little of it. The acclaimed Guardian writer Oliver Burkeman offers a lively, entertaining philosophical guide to time and time management, setting aside superficial efficiency solutions in favor of reckoning with and finding joy in the finitude of human life.",/pd/Four-Thousand-Weeks-Audiobook/1250834384, 5 hrs and 54 mins,08-10-21,$15.22
/pd/Zero-t,Zero to One,"Peter Thiel, Blake Masters",Blake Masters,,/pd/Zero-to-One-Audiobook/B00M27LBU2, 4 hrs and 50 mins,09-16-14,$13.97
/pd/The-Ar,The Art of Seduction,Robert Greene,Jeff David,"Synthesizing the work of thinkers including Freud, Diderot, Nietzsche, and Einstein, delineating the enticing strategies of characters throughout history, The Art of Seduction is a comprehensive guide to getting what we want - any way we can. Controversial but never dull, timeless and up-to-date, it's destined to be Greene's next best seller.",/pd/The-Art-of-Seduction-Audiobook/B002UUKHII, 5 hrs and 9 mins,07-19-02,$18.86
/pd/Regret,Regretting You,Colleen Hoover,"Tanya Eby, Lauren Ezzo","Morgan Grant and her sixteen-year-old daughter, Clara, would like nothing more than to be nothing alike. Morgan is determined to prevent her daughter from making the same mistakes she did. By getting pregnant and married way too young, Morgan put her own dreams on hold. Clara doesn't want to follow in her mother's footsteps. Her predictable mother doesn't have a spontaneous bone in her body.",/pd/Regretting-You-Audiobook/1799719634, 11 hrs and 17 mins,12-10-19,$30.09
/pd/The-Co,The Comfort Crisis,Michael Easter,Michael Easter,"In many ways, we’re more comfortable than ever before. But could our sheltered, temperature-controlled, overfed, underchallenged lives actually be the leading cause of many our most urgent physical and mental health issues? In this gripping investigation, award-winning journalist Michael Easter seeks out off-the-grid visionaries, disruptive genius researchers, and mind-body conditioning trailblazers who are unlocking the life-enhancing secrets of a counterintuitive solution: discomfort.",/pd/The-Comfort-Crisis-Audiobook/0593348702, 8 hrs and 52 mins,05-11-21,$18.49
/pd/Giants,Giantslayer,William King,Jonathan Keeble,"Gotrek and Felix—unsung heroes of the Empire, or nothing more than common thieves and murderers? The truth perhaps lies somewhere in between, and depends entirely upon whom you ask. Separated from their friends during a vicious battle, Gotrek Gurnisson and Felix Jaeger are magically transported to the storm-wracked isle of Albion. Strange and dangerous creatures stalk the island and omens tell of a great evil that is rising—an evil that might destroy the entire world.",/pd/Giantslayer-Audiobook/B0BHDYX2SD, 10 hrs and 23 mins,10-29-22,$32.71
/pd/It-Did,It Didn&apos;t Start with You,Mark Wolynn,Mark Wolynn,,/pd/It-Didnt-Start-with-You-Audiobook/B01ELP3JV6, 8 hrs and 16 mins,04-26-16,$16.72
/pd/All-th,All the Light We Cannot See,Anthony Doerr,Zach Appelman,,/pd/All-the-Light-We-Cannot-See-Audiobook/B00IZGD864, 16 hrs and 2 mins,05-06-14,$16.72
/pd/The-Fi,The Fifth Season,N. K. Jemisin,Robin Miles,"This is the way the world ends...for the last time. It starts with the great red rift across the heart of the world's sole continent, spewing ash that blots out the sun. It starts with death, with a murdered son and a missing daughter. It starts with betrayal, and long dormant wounds rising up to fester. This is the Stillness, a land long familiar with catastrophe, where the power of the Earth is wielded as a weapon. And where there is no mercy.",/pd/The-Fifth-Season-Audiobook/B012HQ7IPY, 15 hrs and 27 mins,08-04-15,$23.90
/pd/The-Ha,The Handmaid&apos;s Tale: Special Edition,"Margaret Atwood, Valerie Martin - essay","Claire Danes, full cast, Margaret Atwood, and others",,/pd/The-Handmaids-Tale-Special-Edition-Audiobook/B06XFW9YZ5, 12 hrs and 6 mins,04-04-17,$29.95
/pd/Killin,Killing Floor,Lee Child,Dick Hill,"Ex-military policeman Jack Reacher is a drifter. He’s just passing through Margrave, Georgia, and in less than an hour, he’s arrested for murder. Not much of a welcome. All Reacher knows is that he didn’t kill anybody. At least not here. Not lately. But he doesn’t stand a chance of convincing anyone. Not in Margrave, Georgia. Not a chance in hell.",/pd/Killing-Floor-Audiobook/B015RQON6I, 17 hrs and 47 mins,10-27-15,$20.42
/pd/The-Ob,The Obesity Code,Dr. Jason Fung,Brian Nishii,,/pd/The-Obesity-Code-Audiobook/B01MYMRVSQ, 10 hrs and 9 mins,12-20-16,$24.95
/pd/Empire,Empire of Storms,Sarah J. Maas,Elizabeth Evans,,/pd/Empire-of-Storms-Audiobook/B01KIQVHL6, 25 hrs and 18 mins,09-06-16,$39.95
/pd/Blowba,Blowback,"James Patterson, Brendan DuBois","Zachary Webber, Erin Bennett","US President Keegan Barrett has swept into office on his success as Director of the CIA. Six months into his first term, he devises a clandestine power grab with deadly consequences. Barrett personally orders CIA agents Liam Grey and Noa Himel to execute his plan, but their loyalties are divided. The CIA serves at the pleasure of the president, yet they’ve sworn to support and defend the Constitution of the United States against all enemies, foreign and domestic. When the threat comes directly from the Oval Office, that’s where the blowback begins.",/pd/Blowback-Audiobook/B09ZPWJ1LT, 12 hrs and 50 mins,09-12-22,$18.42
/pd/Dopami,Dopamine Nation,Dr. Anna Lembke,Dr. Anna Lembke,"This book is about pleasure. It’s also about pain. Most important, it’s about how to find the delicate balance between the two, and why now more than ever finding balance is essential. We’re living in a time of unprecedented access to high-reward, high-dopamine stimuli: drugs, food, news, gambling, shopping, gaming, texting, sexting, Facebooking, Instagramming, YouTubing, tweeting....",/pd/Dopamine-Nation-Audiobook/0593409221, 6 hrs and 11 mins,08-24-21,$16.49
/pd/We-Are,We Are Legion (We Are Bob),Dennis E. Taylor,Ray Porter,"There's a reason We Are Legion was named Audible's Best Science Fiction Book of 2016: Its irresistibly irreverent wit! Bob Johansson has just sold his software company for a small fortune and is looking forward to a life of leisure. The first item on his to-do list: Spending his newfound windfall. On an urge to splurge, he signs up to have his head cryogenically preserved in case of death. Then he gets himself killed crossing the street. Waking up 117 years later, Bob discovers his mind has been uploaded into a sentient space probe with the ability to replicate itself.",/pd/We-Are-Legion-We-Are-Bob-Audiobook/B01L082HJ2, 9 hrs and 56 mins,09-20-16,$19.95
